surgical mortality,risk oc tubal ligation,risk ac death oc surg,sens endo surv,spec endo surv,sens oc surv,spec oc surv,local oc surv,regional oc surv,distant oc surv,local ec surv,regional ec surv,distant ec surv,oc lifetime risk,ec lifetime risk,oc stage dist nat hist,ec stage dist nat hist,oc stage dist intervention,ec stage dist intervention,surgical complications
0.0017169592532101767,0.9156493740133483,1.0,0.8624208023789388,0.9601510372924825,0.6171816554724184,0.9601510372924825,0.9576803808290879,0.7566428570458552,0.3094605189976546,0.9379972363027582,0.5902384991659333,0.17292556148200655,5,-1,[0.1337425  0.38981588 0.47644163],[0.66492434 0.28481431 0.05026135],[0.76749034 0.15113128 0.08137838],[0.9155923  0.07596693 0.00844077],0.030430562824194547
0.0017403392043876967,0.8843059680872052,1.0,0.8572544457478787,0.955700321431162,0.5911153104341454,0.955700321431162,0.9577160417768502,0.800566690714602,0.27187820908259047,0.9517121566201604,0.7317809238987776,0.17076541154450392,1,2,[0.16972876 0.3321085  0.49816275],[0.77749879 0.19580107 0.02670015],[0.78485876 0.11832768 0.09681356],[0.83104663 0.1655743  0.00337907],0.030879449150498322
0.0017169084733874593,0.8847660820174607,1.0,0.9110637256119388,0.969804922501253,0.6078307307783835,0.969804922501253,0.8919256321063449,0.8124955363665968,0.30950216578283624,0.9227047663599134,0.7310694910199759,0.1991051463859616,2,0,[0.10483202 0.35806719 0.53710079],[0.7321869  0.21425048 0.05356262],[0.8142951  0.11142294 0.07428196],[0.86885225 0.11803297 0.01311477],0.030622985344270447
0.001687076538394166,0.8434537169785377,1.0,0.9281494060099431,0.9586210505348525,0.6025011094077444,0.9586210505348525,0.9049328160645161,0.7900158172861899,0.29069751675704203,0.9508025167332651,0.695442634004347,0.15476624489218807,0,0,[0.16973904 0.37361743 0.45664353],[0.72130755 0.24524936 0.03344309],[0.83944414 0.08830572 0.07225014],[0.9056052  0.09250691 0.0018879 ],0.02972749513425719
0.0016827052450984446,0.948447495754456,1.0,0.9294302670922544,0.9571063193776463,0.5753856469650537,0.9571063193776463,0.9302975188028475,0.7715959470320203,0.25099947967805586,0.9627446950222609,0.7661207669873122,0.1614866023800446,-2,2,[0.12401488 0.26279554 0.61318959],[0.7598133  0.19214936 0.04803734],[0.80088631 0.10951253 0.08960116],[0.89184898 0.09733592 0.0108151 ],0.029602903781620803
0.0016802556810162276,0.8891057221637697,1.0,0.9632306402030436,0.9667791235063288,0.5733100003124048,0.9667791235063288,0.9060712053176085,0.8135747312560179,0.3164608961698533,0.9375937275265455,0.7897650995998301,0.1665855616613263,1,-2,[0.17307772 0.37211502 0.45480725],[0.72089315 0.22328548 0.05582137],[0.80925578 0.11444653 0.07629769],[0.89502843 0.09972299 0.00524858],0.029724433063523552
0.0016896488324651719,0.8676723492918055,1.0,0.9132005009827157,0.9573654940036369,0.602275430590294,0.9573654940036369,0.9458679763723463,0.7170656748832555,0.3161597222622593,0.973482118520848,0.6660932071095989,0.18543638571847512,2,-2,[0.16218982 0.37701458 0.4607956 ],[0.73587155 0.19809633 0.06603211],[0.81778155 0.10933107 0.07288738],[0.88205528 0.10615025 0.01179447],0.029763886001799425
0.0017328831232949471,0.9817867509777702,1.0,0.9147553067398123,0.9601601043535634,0.5794064862308118,0.9601601043535634,0.9351144278231193,0.8054448108057889,0.2551441408623232,0.969565140668248,0.7357126240270572,0.15460929327700776,-1,1,[0.15346822 0.29628612 0.55024565],[0.76540081 0.19940931 0.03518988],[0.77826135 0.13304319 0.08869546],[0.86246957 0.13065391 0.00687652],0.03079155050918396
0.0016884878095282196,0.9916449162075581,1.0,0.8890578015545675,0.9541109883680529,0.5810829469880595,0.9541109883680529,0.9308000133626073,0.7676878916208636,0.3130741559870347,0.9576595315724524,0.7061520952240651,0.1793768625629619,2,0,[0.17388956 0.24783313 0.57827731],[0.65912026 0.28974778 0.05113196],[0.76621678 0.11689161 0.11689161],[0.90496609 0.09313323 0.00190068],0.02968338639963433
0.001684221957020163,0.9904309238005093,1.0,0.8760600821612439,0.9611978292083327,0.6122307589249204,0.9611978292083327,0.9000240442399132,0.7111004936727494,0.3285112765371648,0.9745798556266254,0.704699766564514,0.15878370345783432,-1,-5,[0.16246603 0.33501359 0.50252038],[0.68749386 0.2343796  0.07812653],[0.76504305 0.12922633 0.10573063],[0.9137418  0.07763238 0.00862582],0.029708656116581102
0.0017551342323551737,0.950905669953365,1.0,0.9308539016699168,0.9623611206589788,0.6322482506218204,0.9623611206589788,0.9177328415835713,0.8147112899239107,0.28044141297149966,0.9671185199720524,0.7257411443777431,0.1792480200547259,1,-2,[0.17460864 0.28888697 0.53650438],[0.71604788 0.24987787 0.03407425],[0.71030246 0.14484877 0.14484877],[0.85087946 0.14613813 0.00298241],0.03133918476589588
0.0017208029492859344,0.9133525870462825,1.0,0.9148529308844188,0.9595947014904634,0.619398714324909,0.9595947014904634,0.94913091635714,0.7631776873144298,0.3125919873068269,0.9772043307523367,0.71416964147774,0.18381736564444076,2,0,[0.12929559 0.30474654 0.56595786],[0.70718595 0.23425124 0.05856281],[0.77753704 0.14460092 0.07786204],[0.90146211 0.09656713 0.00197076],0.030507400908085826
0.0016588076808751056,0.823087945451746,1.0,0.8876808169350082,0.9558834774385913,0.5835501727854181,0.9558834774385913,0.9437185951637164,0.7320052939736964,0.2919550871300472,0.9471460310833374,0.7603615975670179,0.18094225159721708,2,4,[0.14971643 0.29759925 0.55268432],[0.66440424 0.26847661 0.06711915],[0.78711227 0.13837702 0.0745107 ],[0.87753322 0.11634344 0.00612334],0.029044653808293377
0.0017348002174403633,0.980965672755852,1.0,0.9396102952129273,0.9616926935865928,0.575146136394479,0.9616926935865928,0.8761169511881026,0.7673312733813507,0.2784062043614751,0.9251251785826713,0.677896454004628,0.1719610431843021,3,1,[0.18795391 0.24361383 0.56843226],[0.79112764 0.16709789 0.04177447],[0.82317666 0.08841167 0.08841167],[0.88144147 0.11618736 0.00237117],0.03086408270379601
0.0016955408677238931,0.9379253187186161,1.0,0.9320196903309592,0.9583703991706597,0.5629956525182864,0.9583703991706597,0.9440864982820995,0.7146998365685745,0.33170906066632727,0.9380961883273102,0.6468595585736296,0.1812155458738282,1,0,[0.16094038 0.37757683 0.46148279],[0.73949966 0.19537525 0.06512508],[0.72318974 0.17992667 0.09688359],[0.89464611 0.10324681 0.00210708],0.02991424819478112
0.0016949658797424999,0.9014959157649474,1.0,0.9616023181963715,0.9644258103492268,0.6275893992752742,0.9644258103492268,0.8759556948355649,0.7655381217194137,0.2896651447140466,0.940849155286622,0.7004632777786749,0.16076723577195567,-1,0,[0.14448719 0.25665384 0.59885896],[0.73600735 0.22439376 0.0395989 ],[0.79156561 0.13548235 0.07295204],[0.80982583 0.18066546 0.00950871],0.03001242414527295
0.0016790453180118303,0.8685696236531141,1.0,0.9010816653478101,0.9624097982308225,0.6021777726547898,0.9624097982308225,0.9578629013214054,0.7387988411782351,0.29525217481773125,0.9483190130773387,0.7169984001417237,0.1558991162054538,3,4,[0.19259276 0.24222217 0.56518506],[0.71162085 0.25377365 0.0346055 ],[0.77637564 0.11181218 0.11181218],[0.89292242 0.09636982 0.01070776],0.029613578791268035
0.0016707466226836298,0.9585062729567785,1.0,0.9384685301419973,0.9621427783276755,0.5704462036078476,0.9621427783276755,0.9060440175309248,0.7754643235496737,0.2818184167548978,0.9509494462641445,0.74912322120239,0.18199841605676306,0,4,[0.15736333 0.252791   0.58984567],[0.72558218 0.20581337 0.06860446],[0.79902951 0.13063082 0.07033967],[0.83102506 0.16052619 0.00844875],0.02942093845133705
0.0017028200024786075,0.8395972047459306,1.0,0.9121826850560877,0.9650379791800189,0.5656764848538036,0.9650379791800189,0.9340281113143506,0.7358482456535413,0.30241699089054014,0.92238631245486,0.7059726159474693,0.17696032977161813,0,0,[0.17034567 0.37334445 0.45630988],[0.78742703 0.18706421 0.02550876],[0.80806579 0.11516053 0.07677368],[0.89828725 0.09662711 0.00508564],0.030202760378538532
0.0016887361430690509,0.9164118104916683,1.0,0.8880457703665453,0.9633612067129994,0.6192166423202164,0.9633612067129994,0.9247682476673014,0.8110811337651002,0.27821515088941234,0.9399031678983236,0.7020932768495892,0.18111245478767715,-3,-1,[0.14779989 0.38349005 0.46871006],[0.7351267  0.21189864 0.05297466],[0.72899552 0.16260269 0.10840179],[0.78259382 0.19566556 0.02174062],0.029850787897734297
0.0016794802323416966,0.8057323178625352,1.0,0.9123411151600884,0.9618752630457148,0.5847118141191495,0.9618752630457148,0.9593659484925593,0.7810160614338172,0.28365778385748647,0.9602200980942485,0.805287079077362,0.1953735625720832,-1,3,[0.18458115 0.24462566 0.5707932 ],[0.68698043 0.23476467 0.07825489],[0.79598922 0.11220593 0.09180485],[0.9018336  0.09620307 0.00196333],0.029613660687679847
0.0017076806741290035,0.8218822697642424,1.0,0.9144687761010154,0.9636257453768451,0.6047292292395003,0.9636257453768451,0.8893932347575646,0.8221233988536986,0.3065869213807411,0.9590000436381253,0.6081236472156427,0.18802455801675716,1,1,[0.15472673 0.25358198 0.59169129],[0.74910282 0.2132626  0.03763458],[0.84736448 0.08394954 0.06868598],[0.81387509 0.18240241 0.0037225 ],0.03028561579623586
0.0017206953156329008,0.8992659408067283,1.0,0.9331695915528355,0.9591793068022827,0.5429370281683203,0.9591793068022827,0.9696925871442352,0.7761610451194999,0.3130405069411838,0.9420822035706179,0.7196759901571416,0.14867517745126474,-1,0,[0.1750275  0.24749175 0.57748075],[0.74951299 0.18786526 0.06262175],[0.8194425  0.09930663 0.08125088],[0.82900722 0.16757292 0.00341986],0.03049738978069672
0.0017205146988640099,0.8834293897876708,1.0,0.890060153938382,0.9646204021116739,0.5798601118994818,0.9646204021116739,0.9114259404463233,0.825436720076403,0.31944403931719173,0.9530800754588223,0.6544814267429283,0.1596298813696604,0,-3,[0.15105526 0.25468342 0.59426132],[0.69910234 0.24071813 0.06017953],[0.82262622 0.09755558 0.0798182 ],[0.80546653 0.1906428  0.00389067],0.03059674526733542
0.001715148147885545,0.9266088105190132,1.0,0.9153689616505478,0.9638821511917068,0.5929830436111223,0.9638821511917068,0.8598571169924868,0.7718673392505224,0.2914594933920984,0.9198606081230288,0.627180301255428,0.17301997896911905,-2,5,[0.19521725 0.36215224 0.44263051],[0.73680037 0.23161568 0.03158396],[0.69242561 0.1537872  0.1537872 ],[0.87400989 0.12347031 0.0025198 ],0.03046019117232787
0.0017212750394953774,0.9118351321596921,1.0,0.9111384852524385,0.9575112898695364,0.5937571096536642,0.9575112898695364,0.9174498220848555,0.7336368947287139,0.3046741561495067,0.9617255591382805,0.7642976020434094,0.16285530702979242,1,0,[0.14230747 0.30019239 0.55750014],[0.65481985 0.25888511 0.08629504],[0.7547148  0.14717112 0.09811408],[0.89045717 0.09858855 0.01095428],0.030480567731996953
0.0016862893956045343,0.9000946256419491,1.0,0.9471209403196222,0.9609008346499452,0.6365822128840232,0.9609008346499452,0.9564368563852512,0.7433570530474648,0.3181937085273576,0.9384836311806464,0.6494006259205968,0.15662225851176687,4,2,[0.16209019 0.33516392 0.50274589],[0.73555905 0.2247748  0.03966614],[0.82939008 0.08530496 0.08530496],[0.86712691 0.13021563 0.00265746],0.02975006069613422
0.001703083251493958,0.9383998942917066,1.0,0.8932953148457207,0.9677981744299121,0.6216311896848632,0.9677981744299121,0.846217350560443,0.724901122174965,0.28787139190677946,0.9646631627028853,0.6714577080073867,0.18583618209066813,-4,3,[0.14522229 0.34191108 0.51286662],[0.73472716 0.22548191 0.03979093],[0.80309503 0.12798823 0.06891674],[0.83784763 0.15890932 0.00324305],0.03026461740339314
0.001664728819866422,0.9529078015270669,1.0,0.9364385889622234,0.9563961456176544,0.5730518485205639,0.9563961456176544,0.9484732457875721,0.74988217937485,0.2759586334276751,0.9713273206333377,0.7311033722191896,0.16032012228030262,0,-2,[0.15283693 0.29650707 0.550656  ],[0.66334299 0.28615846 0.05049855],[0.80023308 0.1298485  0.06991842],[0.85077675 0.14623878 0.00298446],0.029186199773959923
0.0016894347904165671,0.9478344960147402,1.0,0.9323532613153923,0.9484647174792843,0.5727600233858332,0.9484647174792843,0.9445656121537955,0.8412545136403788,0.265606174171833,0.9297629898368056,0.6212454514347229,0.19012670148314817,-1,4,[0.15383123 0.29615907 0.5500097 ],[0.74586594 0.20330725 0.05082681],[0.83473813 0.09915712 0.06610475],[0.82966962 0.16692377 0.00340661],0.029615898030156147
0.0016949589154117016,0.9769496475739344,1.0,0.8918000298083555,0.9609226384086522,0.5847645775941774,0.9609226384086522,0.9394392268930192,0.753557170866351,0.2776750683377069,0.9680842886068847,0.6345502941218473,0.1746012147503549,-1,-3,[0.17049923 0.33180031 0.49770046],[0.73859105 0.23003988 0.03136907],[0.78112733 0.1313236  0.08754907],[0.82655911 0.1560968  0.01734409],0.029946597926141846
0.0017170550965980276,0.8804074061464625,1.0,0.908321325565573,0.9603878925376372,0.6238642435242153,0.9603878925376372,0.9162457284727558,0.8519523164271697,0.30015392460824747,0.9384829388777546,0.6353541917592951,0.14970306202434414,2,1,[0.16477091 0.33409164 0.50113746],[0.80731644 0.16956154 0.02312203],[0.70278433 0.16346862 0.13374705],[0.80639655 0.18973138 0.00387207],0.030437096886584435
0.0017195566666268463,0.988223025588954,1.0,0.9421376459186885,0.9588405308040975,0.62554676877026,0.9588405308040975,0.951214303371073,0.7919140243246204,0.29514470757160427,0.9587936368137643,0.7368868695715588,0.14795632331600064,-1,-3,[0.13855559 0.25843332 0.60301109],[0.74807875 0.21413307 0.03778819],[0.80821804 0.09589098 0.09589098],[0.85013446 0.13487898 0.01498655],0.030465484567952946
0.0017060442124141881,0.9305494839754915,1.0,0.9150961381633707,0.9616216690702428,0.6042380923704481,0.9616216690702428,0.930182416720731,0.8093158907305201,0.28339121904122133,0.9714249995616445,0.6854285415926911,0.1931210095646013,1,3,[0.13986787 0.30104625 0.55908588],[0.7244976  0.22040192 0.05510048],[0.82124617 0.1072523  0.07150153],[0.84984597 0.14264632 0.0075077 ],0.030210500069821487
0.0017180155430161453,0.9121554168393939,1.0,0.888700319960735,0.9561546782769471,0.5964787781323203,0.9561546782769471,0.9501804560693539,0.7554044179221777,0.2968712937957214,0.9515834092806054,0.7431056791037528,0.1844961866267715,2,0,[0.14630409 0.29879357 0.55490234],[0.75554562 0.21511985 0.02933453],[0.8201453  0.08992735 0.08992735],[0.83394342 0.16273545 0.00332113],0.030383172557769365
0.0017140964005456904,0.9265718678858228,1.0,0.9420907294407177,0.9641014178483202,0.5466777172603926,0.9641014178483202,0.9379571663063913,0.769642444171673,0.3130917761688374,0.9638542567007125,0.7305157288122125,0.15862600026687007,0,-1,[0.14334039 0.25699788 0.59966172],[0.7416092  0.21963218 0.03875862],[0.78522157 0.10738921 0.10738921],[0.85857934 0.1272786  0.01414207],0.030440587838652746
0.0017150081827402672,0.8772976343768811,1.0,0.9038129175549887,0.9582569742491288,0.5974642578043301,0.9582569742491288,0.9054342996413094,0.7890375308295127,0.27413874217596257,0.930492396691442,0.752021200961321,0.18530198211876805,-2,2,[0.16877918 0.29092729 0.54029353],[0.77579835 0.16815123 0.05605041],[0.8137941  0.12103383 0.06517206],[0.91126605 0.08429725 0.0044367 ],0.03035214228390336
0.0017220487659676275,0.8189718893553912,1.0,0.893333105644993,0.9686931947278884,0.6232649010386705,0.9686931947278884,0.9075688819357679,0.8184915858258839,0.26812378977032725,0.9697583437119355,0.7203106697636134,0.17570952094365783,0,-1,[0.19467208 0.24159838 0.56372955],[0.74971162 0.18771629 0.0625721 ],[0.78785005 0.13789747 0.07425248],[0.90579194 0.08478725 0.00942081],0.03071615459864467
0.0017275522434262547,0.8020531886422746,1.0,0.9398789436400918,0.9602424751932315,0.5633837304890124,0.9602424751932315,0.9376941193863088,0.6819749255442736,0.30277420112629355,0.935684193869739,0.7351929793070205,0.17928549861991314,-2,1,[0.15715266 0.2528542  0.58999314],[0.73431887 0.21254491 0.05313623],[0.70506135 0.17696319 0.11797546],[0.85978323 0.13741243 0.00280434],0.03067225058646914
0.0017169858546385959,0.9245162108934187,1.0,0.9161542491656905,0.9646592388402647,0.6021198205985124,0.9646592388402647,0.9012905761085327,0.6907369666265806,0.3191298699568671,0.9748342293184783,0.7121001519902771,0.15888365940964128,2,3,[0.16743536 0.37465409 0.45791055],[0.73407082 0.19944688 0.06648229],[0.82862851 0.08568574 0.08568574],[0.85009927 0.14240569 0.00749504],0.030517273034374435
0.0017141499316547344,0.9889725436074516,1.0,0.9119354734252115,0.9505775366343645,0.6414012079082585,0.9505775366343645,0.9250747093856807,0.8298623398108703,0.3173849595870423,0.98,0.753950134303201,0.1747261864319442,2,1,[0.16902511 0.33238995 0.49858493],[0.71799794 0.21150155 0.07050052],[0.78787343 0.13788227 0.0742443 ],[0.85923982 0.13794498 0.0028152 ],0.03020337990791092
0.0016892047488178735,0.8996920755942583,1.0,0.8358673229556725,0.9535796466427695,0.5910486872266751,0.9535796466427695,0.9362153791563453,0.8072966602222824,0.28257283650224896,0.98,0.595762995257575,0.16807097412115407,0,1,[0.18224717 0.28621349 0.53153934],[0.70773156 0.23381475 0.05845369],[0.83443272 0.10761873 0.05794855],[0.85092125 0.14609718 0.00298158],0.029690877295338848
0.001657180137516484,0.8355123004104336,1.0,0.9322349680547405,0.9578270746968827,0.5964196946276602,0.9578270746968827,0.9312547589743901,0.716892874587678,0.293541477658718,0.9387910035360267,0.6892640564646237,0.18208401564423507,2,-2,[0.16129903 0.33548039 0.50322058],[0.72559289 0.20580533 0.06860178],[0.8188673  0.10867962 0.07245308],[0.83638551 0.1603422  0.00327229],0.029039934318288347
0.0016864594927514468,0.9003434554905685,1.0,0.8263582178361969,0.9618689128573326,0.6372155771053967,0.9618689128573326,0.9380358977254285,0.7520541615652446,0.2792222182045456,0.9395545239207685,0.7311189513823786,0.15923455258155245,3,0,[0.18032464 0.32787015 0.49180522],[0.81020311 0.16702126 0.02277563],[0.80200849 0.10889533 0.08909618],[0.83800319 0.15875687 0.00323994],0.029771496219224102
0.0016701790777335689,0.8158642379796515,1.0,0.8934244429794601,0.9541406821179409,0.6444869564209934,0.9541406821179409,0.9376894898261141,0.7542798655267763,0.2771541528587198,0.9395426654932918,0.6567303686436853,0.18908154526947152,2,4,[0.12522873 0.34990851 0.52486276],[0.75022256 0.21231082 0.03746662],[0.82802379 0.11178454 0.06019167],[0.91717087 0.07454622 0.00828291],0.029272207288805984
0.0017180788981232971,0.9514579032041309,1.0,0.8438516105203404,0.9620886134429968,0.5878943113214383,0.9620886134429968,0.89631249927617,0.8113798802726608,0.3064726105728102,0.9467653185095388,0.6702696357977983,0.16682302719197825,5,4,[0.15333293 0.29633347 0.5503336 ],[0.6739078  0.26087376 0.06521844],[0.77966527 0.13220084 0.08813389],[0.81894904 0.16294586 0.0181051 ],0.0304921582702946
0.001763397059643556,0.8486811154568397,1.0,0.9451030991427973,0.9628205166075815,0.656640280949448,0.9628205166075815,0.8919856997447587,0.7511386011383712,0.26916823374359805,0.9326794029595501,0.7180508094242628,0.1631689359917331,3,3,[0.17204471 0.37257988 0.45537541],[0.75717901 0.20639784 0.03642315],[0.78441355 0.11857255 0.0970139 ],[0.86383167 0.13344497 0.00272337],0.031536382062931155
0.0017023436993329794,0.9667766609217608,1.0,0.8919565967378754,0.961739794015949,0.6109106953692015,0.961739794015949,0.9108224398860177,0.7606003048031516,0.2842349687341457,0.9532448880115483,0.6966228568820972,0.18482524011893342,1,-2,[0.1991318  0.36039069 0.44047751],[0.72693622 0.23210421 0.04095957],[0.84725017 0.0916499  0.06109993],[0.81306425 0.17758896 0.00934679],0.030128847100425765
0.0017043587296306979,0.870471139724444,1.0,0.9397142028538892,0.9531247406629498,0.5908721463644268,0.9531247406629498,0.9592267920890223,0.694333318973587,0.25736936907919905,0.9636978381193675,0.6829712675188816,0.16151057434959315,4,-1,[0.18857417 0.24342775 0.56799808],[0.66221658 0.27022673 0.06755668],[0.84209834 0.10263608 0.05526558],[0.80908717 0.18709457 0.00381826],0.03002437756685341
0.0017010899372560792,0.8555888300513615,1.0,0.9410654885829798,0.9587063022614699,0.5518826218565239,0.9587063022614699,0.921773258993205,0.6883778898925063,0.2991405598626828,0.9285163519254037,0.6482013549953137,0.16937195537886082,0,1,[0.19388019 0.36275392 0.4433659 ],[0.76426384 0.17680212 0.05893404],[0.8476724  0.09901294 0.05331466],[0.86200158 0.12419858 0.01379984],0.030045510365923945
0.0017435549123027418,0.7960975042545679,1.0,0.8691053794710567,0.9632677342195424,0.620136040004057,0.9632677342195424,0.9514102553282789,0.8315083569832108,0.290911904816846,0.9563265400164425,0.7504606582845661,0.16670045714282677,1,0,[0.12477255 0.26256823 0.61265921],[0.75256444 0.21032023 0.03711533],[0.82379123 0.09691482 0.07929395],[0.83396465 0.16271464 0.00332071],0.031093832257034423
0.0017139702377951913,0.9462730343616447,1.0,0.9046958516523252,0.9601668719130294,0.6343871199484604,0.9601668719130294,0.939203423151029,0.6698789958368628,0.29252721688938604,0.9457218991555562,0.6720668636382877,0.17266915277590436,-1,-2,[0.15162718 0.25451184 0.59386097],[0.72287351 0.20784486 0.06928162],[0.73758944 0.17056686 0.0918437 ],[0.87232527 0.121291   0.00638374],0.03036316469439821
0.0017496490906207635,0.9475167106093788,1.0,0.9355293510179848,0.9649641202582991,0.6044550221058373,0.9649641202582991,0.9483732582178673,0.6907122177883308,0.28347100162029215,0.9296173873391875,0.7005866928233481,0.16449695275190498,1,1,[0.16711313 0.37479909 0.45808778],[0.75907142 0.19274286 0.04818572],[0.77972443 0.11013778 0.11013778],[0.92148107 0.07066704 0.00785189],0.031266991612106755
0.0017282994354599758,0.8346859858471017,1.0,0.9078282212961828,0.9538584800902878,0.6164184387444778,0.9538584800902878,0.9008770554396353,0.7893181833840228,0.2739849671023074,0.9363790466035826,0.6034176213993864,0.16055157537420472,-3,-1,[0.17572405 0.37092418 0.45335177],[0.76659772 0.18672183 0.04668046],[0.81091044 0.11345373 0.07563582],[0.87149896 0.11565093 0.0128501 ],0.030575875378391872
0.0016900784901206871,0.9103721907500525,1.0,0.9383316689196185,0.9542189926845733,0.6451475497143742,0.9542189926845733,0.9178906095420964,0.7174136362118211,0.3068752594212934,0.9565559284897401,0.6140591943674462,0.15252132762658488,1,-2,[0.12660316 0.34935874 0.52403811],[0.73442456 0.23370638 0.03186905],[0.80694039 0.09652981 0.09652981],[0.82906234 0.16239078 0.00854688],0.02972093969533978
0.0016996525026432843,0.8659893928293929,1.0,0.9569899343725617,0.9671556528204623,0.6100307814803234,0.9671556528204623,0.9067164678687161,0.8673449147514437,0.2881660742100166,0.9536668894361485,0.6212169281172725,0.17944711195491522,1,3,[0.15796919 0.29471078 0.54732003],[0.73720792 0.21023366 0.05255842],[0.75036606 0.16226206 0.08737188],[0.82620543 0.17031868 0.00347589],0.03017323175929096
0.0016804033241366394,0.9414631700263499,1.0,0.9143630764919842,0.9554083558816583,0.6390098394724273,0.9554083558816583,0.9361450163385239,0.8046417430421889,0.2883028573193218,0.9253817254537778,0.6552465529989279,0.1670152116490718,-1,3,[0.13212041 0.30375785 0.56412173],[0.76103541 0.19117167 0.04779292],[0.79396476 0.13392291 0.07211233],[0.8864369  0.10220679 0.01135631],0.02952271830706629
0.0017244922863471593,0.8352798336643878,1.0,0.9350957766400165,0.9530232992260181,0.5936889989418737,0.9530232992260181,0.9091921197720508,0.6648916695773841,0.31039757012045066,0.9181194583038332,0.6428633072059478,0.16996191367423327,3,1,[0.13668923 0.38848985 0.47482092],[0.70967473 0.23226021 0.05806505],[0.80585588 0.11648647 0.07765765],[0.92744401 0.06530039 0.0072556 ],0.030476027561020833
0.001662161036734514,0.92859473912712,1.0,0.9321274319718886,0.9589929215924634,0.5803431105098102,0.9589929215924634,0.8989013846439495,0.771869691321933,0.3025527945339032,0.9375300856308861,0.6791334912072524,0.1893615140804182,4,3,[0.13531417 0.34587433 0.5188115 ],[0.80218971 0.17407306 0.02373724],[0.80125444 0.09937278 0.09937278],[0.86534341 0.13196346 0.00269313],0.029171781914286717
0.0017395036875216935,0.9542685066612837,1.0,0.9296625318558277,0.9538476114117298,0.5895332148560909,0.9538476114117298,0.8927587499540096,0.6694623020789067,0.29185156544308705,0.9346208822241725,0.6791515322717945,0.1884073656849088,3,0,[0.15872265 0.29444707 0.54683028],[0.70470703 0.25985781 0.03543516],[0.82607946 0.10435232 0.06956822],[0.95222503 0.04538622 0.00238875],0.030828411539649256
0.0016570389639461824,0.9514943499155261,1.0,0.8961169997909997,0.9619176382167457,0.5868260918658892,0.9619176382167457,0.9624861628670113,0.838507983130549,0.26012003309877807,0.9501022386352937,0.6650467722089378,0.18223833181923385,1,3,[0.15743535 0.37915409 0.46341056],[0.78674475 0.18766462 0.02559063],[0.80024488 0.10986532 0.0898898 ],[0.9231666  0.07529673 0.00153667],0.02910703481566653
0.0016827073281958586,0.9913051465519102,1.0,0.9311487189276619,0.9644868165225225,0.6438155325780509,0.9644868165225225,0.9316577546721,0.6038931588710743,0.29674384261915876,0.8601823258239877,0.7527740323720279,0.17743766752160464,-4,0,[0.17524625 0.28866381 0.53608994],[0.74004134 0.22096486 0.0389938 ],[0.75866787 0.12066607 0.12066607],[0.75951029 0.23567992 0.00480979],0.02973542633915979
0.0017077270322483167,0.8760158183536897,1.0,0.8924976392951569,0.9591491591129325,0.5929546633439048,0.9591491591129325,0.9411310980862497,0.8359266517322053,0.306750947997018,0.9439075941619397,0.5681459432485922,0.2016,2,2,[0.14865137 0.38310688 0.46824175],[0.72076377 0.20942717 0.06980906],[0.81117515 0.12273616 0.0660887 ],[0.80567076 0.18461278 0.00971646],0.030203435726291444
0.0016641348662041582,0.9847796759333719,1.0,0.9351399987221413,0.9561927771967504,0.6199227772113798,0.9561927771967504,0.8979619285235418,0.8314129002978294,0.2997676476457855,0.9725373425058907,0.699306965814399,0.17314918553974648,1,-1,[0.1172498  0.35310008 0.52965012],[0.74601359 0.21588845 0.03809796],[0.79026734 0.13632623 0.07340643],[0.84144985 0.15537915 0.003171  ],0.029169502362077646
0.0016920182886454875,0.9727602511625991,1.0,0.9331033100768316,0.9608950973341908,0.6208487540878654,0.9608950973341908,0.8658871915148872,0.8077793500465869,0.28696488369415224,0.9635589230347358,0.7316073515456212,0.17688702241189205,0,1,[0.15041391 0.29735513 0.55223096],[0.77468136 0.19152084 0.0337978 ],[0.75252731 0.14848361 0.09898907],[0.85462236 0.14247009 0.00290755],0.029879555653317607
0.0017389055694806985,0.9607291939402028,1.0,0.8967215540980583,0.9641358943454471,0.583193764672375,0.9641358943454471,0.9336851007360821,0.6069108987745294,0.2868781015878916,0.8727419721653097,0.7032310758308332,0.1892245590113454,2,-3,[0.194492  0.3222032 0.4833048],[0.70550265 0.22087301 0.07362434],[0.8362937  0.09003847 0.07366784],[0.87502186 0.11248032 0.01249781],0.031005431613912636
0.0016908117743262888,0.9713158869645655,1.0,0.9037191726382977,0.9563283212401986,0.5571547500261567,0.9563283212401986,0.9525753830419904,0.8225389144020945,0.2916505808838986,0.9706501019189427,0.6162957875032535,0.1824726504633433,3,0,[0.15627386 0.33749046 0.50623568],[0.78690899 0.18112736 0.03196365],[0.81622784 0.10107469 0.08269747],[0.91224659 0.08599834 0.00175507],0.029772488993052553
0.0016563688368560394,0.7839282338679583,1.0,0.9436414702265984,0.9616477429100646,0.5477354398522604,0.9616477429100646,0.8617395362752643,0.772438412904934,0.2750878894276946,0.9512040388845449,0.7648688358959043,0.1866246587582981,2,4,[0.11129771 0.26661069 0.6220916 ],[0.78634829 0.18160395 0.03204776],[0.80951675 0.12381412 0.06666914],[0.86118136 0.13604227 0.00277637],0.029087116424480922
