gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,formatted_param,pretty_strategy
PMS2,Nat Hist,41.593778636700314,22.83094810970423,46.790784638407445,0.6379460089735569,0.0,0.0,0.0,3783.205468460568,10838.426926666432,0.03525762802404691,0.023147648977501264,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.05631444465721307,0.0,0.1278,0.04,0.1678,oc stage dist nat hist,0.2,165.7051406836901,Prob Early-Stage OC Nat Hist,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,oc stage dist nat hist,0.2,184.73856479270816,Prob Early-Stage OC Nat Hist,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.7516030065667,22.254363641116697,46.62950436300284,0.0,0.9496628970807018,0.0,0.0,8408.074030643842,13332.797532495379,0.019699110521807495,0.016561680234250423,0.01870559910750239,0.010438551006966005,0.038404709629309884,0.02700023124121643,0.0016228440892110108,0.37,0.12,0.49,ec stage dist nat hist,0.576,377.8168707151554,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.09104070086897,22.539610409126293,46.1616722393963,0.0,0.8760799498300502,0.04749301336774374,0.0,13212.378245451873,23321.533595320278,0.04578904440471584,0.03802621636530136,0.01870559910750239,0.010438551006966005,0.06449464351221823,0.04846476737226736,0.0015446305014221303,0.37,0.12,0.49,ec stage dist nat hist,0.576,586.1848543798334,Prob Early-Stage EC Nat Hist,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.645452986555725,22.210806712636703,46.52328428155202,0.0,0.9438427875400934,0.0,0.0,8763.469933393495,13922.62041943591,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.012626426676097554,0.04425258404881373,0.03081348731735288,0.0016138904728619564,0.489,0.174,0.663,ec stage dist nat hist,0.576,394.558831058017,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.49600701896271,22.31933802904759,45.57216914349329,0.0,0.8446470507106429,0.046187611344773005,0.0,15693.001980585104,28328.72550907191,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.012626426676097554,0.09726070953349156,0.0738275739520507,0.0014938889298710231,0.489,0.174,0.663,ec stage dist nat hist,0.576,703.1123396294902,Prob Early-Stage EC Nat Hist,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.621620804547234,22.200762181660156,46.49813403620815,0.0,0.9428745626783765,0.0,0.0,8869.904188681718,14093.512455434791,0.022612716695639447,0.019014190968566082,0.022612716695639443,0.012620949459256046,0.045225433391278894,0.03163514042782213,0.001612400427456817,0.421,0.118,0.5389999999999999,ec stage dist nat hist,0.576,399.53151680571864,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.09682328800432,22.533504232225585,46.17024981596236,0.0,0.8773780745668894,0.04744820130387981,0.0,13016.871256342785,22705.51364736103,0.04066100350324703,0.03416381384873168,0.022612716695639443,0.012620949459256046,0.06327372019888647,0.046784763307987726,0.0015455380324381634,0.421,0.118,0.5389999999999999,ec stage dist nat hist,0.576,577.6674201310915,Prob Early-Stage EC Nat Hist,Two-Stage Approach
PMS2,Nat Hist,41.51115401153637,22.806426186197317,46.67237417397468,0.6379460089735569,0.0,0.0,0.0,3970.8225606759765,11316.051013500193,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.04084229721494147,0.15025528875739697,0.0660572612660481,0.0,0.1278,0.04,0.1678,ec stage dist nat hist,0.576,174.10981134252236,Prob Early-Stage EC Nat Hist,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.306282247564525,23.037025361942945,47.34773518171096,0.0,0.9615222537047986,0.0,0.0,4267.778028794327,8917.072750194366,0.0,0.0,0.006789517384453044,0.0034963928794021324,0.006789517384453044,0.0034963928794021324,0.0016402221332388663,0.1278,0.04,0.1678,ec stage dist nat hist,0.576,185.25733951071112,Prob Early-Stage EC Nat Hist,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.82232990113389,22.28348005764822,46.72730504602544,0.0,0.9496628970807018,0.0,0.0,8323.320479166643,13259.446060057904,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.007446292793284406,0.03840470962930989,0.02400797302753483,0.0016228440892110108,0.37,0.12,0.49,ec stage dist nat hist,0.864,373.5197759790613,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.161767595436174,22.568726825657823,46.2594729224189,0.0,0.8760799498300502,0.04749301336774374,0.0,13127.624693974682,23248.182122882794,0.04578904440471584,0.03802621636530136,0.018705599107502396,0.007446292793284406,0.06449464351221823,0.045472509158585764,0.0015446305014221303,0.37,0.12,0.49,ec stage dist nat hist,0.864,581.6732505730103,Prob Early-Stage EC Nat Hist,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.731028591679696,22.24603855202959,46.64161719839746,0.0,0.9438427875400934,0.0,0.0,8660.92802415107,13833.900416515848,0.021629527416283524,0.018187060641255325,0.022623056632530218,0.009006475193497857,0.04425258404881374,0.02719353583475318,0.0016138904728619564,0.489,0.174,0.663,ec stage dist nat hist,0.864,389.32450844651174,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.58158262408668,22.35456986844047,45.690502060338716,0.0,0.8446470507106429,0.046187611344773005,0.0,15590.46007134268,28240.00550615184,0.07463765290096136,0.06120114727595315,0.022623056632530218,0.009006475193497857,0.09726070953349158,0.070207622469451,0.0014938889298710231,0.489,0.174,0.663,ec stage dist nat hist,0.864,697.4171349793152,Prob Early-Stage EC Nat Hist,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.70716339947484,22.235980863881213,46.61642122931608,0.0,0.9428745626783765,0.0,0.0,8767.402696927838,14004.831881080481,0.022612716695639447,0.019014190968566082,0.022612716695639436,0.009002480181072964,0.04522543339127888,0.028016671149639044,0.001612400427456817,0.421,0.118,0.5389999999999999,ec stage dist nat hist,0.864,394.2890017129435,Prob Early-Stage EC Nat Hist,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.18236588293191,22.568722914446646,46.28853700907022,0.0,0.8773780745668894,0.04744820130387981,0.0,12914.369764588906,22616.83307300672,0.04066100350324703,0.03416381384873168,0.022612716695639436,0.009002480181072964,0.06327372019888647,0.043166294029804646,0.0015455380324381634,0.421,0.118,0.5389999999999999,ec stage dist nat hist,0.864,572.2242155014534,Prob Early-Stage EC Nat Hist,Two-Stage Approach
PMS2,Nat Hist,41.65924610490309,22.8508073179881,46.87777331765661,0.6379460089735569,0.0,0.0,0.0,3614.922687797365,10350.337688661044,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.02378193619418662,0.15025528875739697,0.04899690024529326,0.0,0.1278,0.04,0.1678,ec stage dist nat hist,0.864,158.1967165313983,Prob Early-Stage EC Nat Hist,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.32697328952909,23.04467869433142,47.37645152285497,0.0,0.9615222537047986,0.0,0.0,4239.874706910979,8879.356654448968,0.0,0.0,0.006789517384453049,0.0023636693613570754,0.006789517384453049,0.0023636693613570754,0.0016402221332388663,0.1278,0.04,0.1678,ec stage dist nat hist,0.864,183.98497818734666,Prob Early-Stage EC Nat Hist,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78026400215314,22.265586475843836,46.6693785619947,0.0,0.9496628970807018,0.0,0.0,8376.026146336126,13294.078195834734,0.019699110521807495,0.01675516846789072,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025643154179044787,0.0016228440892110108,0.37,0.12,0.49,oc stage dist intervention,0.6,376.1870883312848,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.120044804574974,22.551197753267214,46.202086609204905,0.0,0.8760799498300502,0.04749301336774374,0.0,13183.218927450924,23294.35499874259,0.04578904440471585,0.038298063401055106,0.018705599107502396,0.008887985711154069,0.06449464351221824,0.04718604911220917,0.0015446305014221303,0.37,0.12,0.49,oc stage dist intervention,0.6,584.5906311358092,Prob Early-Stage OC Intervention,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68059183211268,22.224566369152264,46.572222309206296,0.0,0.9438427875400934,0.0,0.0,8724.469367262456,13876.79696057139,0.021629527416283517,0.01839891734010605,0.022623056632530204,0.01075058128058431,0.04425258404881372,0.029149498620690363,0.0016138904728619564,0.489,0.174,0.663,oc stage dist intervention,0.6,392.5597117328703,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.528196933489944,22.332410573485465,45.616720637684985,0.0,0.8446470507106429,0.046187611344773005,0.0,15661.583277121426,28298.04400577922,0.07463765290096136,0.06174591342459772,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07249649470518203,0.0014938889298710231,0.489,0.174,0.663,oc stage dist intervention,0.6,701.2938986405663,Prob Early-Stage OC Intervention,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.656547521177174,22.214439304374018,46.54675449741339,0.0,0.9428745626783765,0.0,0.0,8831.01705288682,14047.272864572305,0.02261271669563944,0.019235574494258636,0.022612716695639447,0.010745869757923259,0.04522543339127889,0.029981444252181896,0.001612400427456817,0.421,0.118,0.5389999999999999,oc stage dist intervention,0.6,397.5349965798144,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13378725878273,22.548135769883523,46.22195092556511,0.0,0.8773780745668894,0.04744820130387981,0.0,12979.103023366728,22671.239106634483,0.04066100350324704,0.03435260739679374,0.022612716695639447,0.010745869757923259,0.0632737201988865,0.045098477154716994,0.0015455380324381634,0.421,0.118,0.5389999999999999,oc stage dist intervention,0.6,575.6175657192158,Prob Early-Stage OC Intervention,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,oc stage dist intervention,0.6,167.7839988871143,Prob Early-Stage OC Intervention,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,oc stage dist intervention,0.6,184.73856479270816,Prob Early-Stage OC Intervention,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78548119270422,22.26763210066716,46.6772034194738,0.0,0.9496628970807018,0.0,0.0,8373.496081018957,13305.714389632296,0.019699110521807495,0.01650863375174417,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025396619462898236,0.0016228440892110108,0.37,0.12,0.49,oc stage dist intervention,0.85,376.0389089941933,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12485522032947,22.55277554178524,46.20926495900873,0.0,0.8760799498300502,0.04749301336774374,0.0,13176.944364179431,23291.14250231975,0.045789044404715845,0.037948280242106176,0.018705599107502396,0.008887985711154069,0.06449464351221824,0.046836265953260243,0.0015446305014221303,0.37,0.12,0.49,oc stage dist intervention,0.85,584.2715163712558,Prob Early-Stage OC Intervention,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68630430747426,22.22680619177096,46.58079000577012,0.0,0.9438427875400934,0.0,0.0,8721.69911464353,13889.537815964803,0.021629527416283524,0.018128978284214895,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028879559564799206,0.0016138904728619564,0.489,0.174,0.663,oc stage dist intervention,0.85,392.39551734934224,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.537836735729016,22.335572372811185,45.63110564639185,0.0,0.8446470507106429,0.046187611344773005,0.0,15649.00940572217,28291.606343882486,0.07463765290096135,0.06104496767459896,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07179554895518327,0.0014938889298710231,0.489,0.174,0.663,oc stage dist intervention,0.85,700.631671511204,Prob Early-Stage OC Intervention,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66251687660865,22.21677984791568,46.55570746837277,0.0,0.9428745626783765,0.0,0.0,8828.122226831463,14060.586654047154,0.022612716695639447,0.018953496749068193,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.029699366506991454,0.001612400427456817,0.421,0.118,0.5389999999999999,oc stage dist intervention,0.85,397.3628170807883,Prob Early-Stage OC Intervention,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13712801788067,22.549231519526646,46.22693617811693,0.0,0.8773780745668894,0.04744820130387981,0.0,12974.745436537503,22669.008077717335,0.040661003503247015,0.03410968842051272,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04485555817843598,0.0015455380324381634,0.421,0.118,0.5389999999999999,oc stage dist intervention,0.85,575.3963466693729,Prob Early-Stage OC Intervention,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,oc stage dist intervention,0.85,167.7839988871143,Prob Early-Stage OC Intervention,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,oc stage dist intervention,0.85,184.73856479270816,Prob Early-Stage OC Intervention,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.781148718707264,22.265982239866005,46.67106441189786,0.0,0.9496628970807018,0.0,0.0,8378.043422398168,13307.703779565165,0.019699110521807495,0.016561680234250423,0.018705599107502385,0.00904780736277344,0.03840470962930988,0.02560948759702386,0.0016228440892110108,0.37,0.12,0.49,ec stage dist intervention,0.72,376.2710008542873,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12058641300953,22.551229007875605,46.20323228829131,0.0,0.8760799498300502,0.04749301336774374,0.0,13182.347637206203,23296.439842390064,0.04578904440471584,0.03802621636530136,0.018705599107502385,0.00904780736277344,0.06449464351221823,0.0470740237280748,0.0015446305014221303,0.37,0.12,0.49,ec stage dist intervention,0.72,584.5511848867532,Prob Early-Stage EC Intervention,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.681214307794285,22.224870392757023,46.57358698240921,0.0,0.9438427875400934,0.0,0.0,8727.121536860832,13892.254031953022,0.021629527416283524,0.018187060641255325,0.022623056632530208,0.010943334882234694,0.04425258404881373,0.02913039552349002,0.0016138904728619564,0.489,0.174,0.663,ec stage dist intervention,0.72,392.6736751502028,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53176834020126,22.33340170916791,45.622471844350464,0.0,0.8446470507106429,0.046187611344773005,0.0,15656.653584052443,28298.359121589016,0.07463765290096136,0.06120114727595315,0.022623056632530208,0.010943334882234694,0.09726070953349157,0.07214448215818783,0.0014938889298710231,0.489,0.174,0.663,ec stage dist intervention,0.72,701.0420440172064,Prob Early-Stage EC Intervention,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.657370440112736,22.21482140743487,46.54842022558244,0.0,0.9428745626783765,0.0,0.0,8833.567641919717,14063.157060808318,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010938445397299688,0.045225433391278894,0.02995263636586577,0.001612400427456817,0.421,0.118,0.5389999999999999,ec stage dist intervention,0.72,397.64297357633916,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13257292356982,22.54756345800032,46.220536005336626,0.0,0.8773780745668894,0.04744820130387981,0.0,12980.534709580783,22675.158252734556,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010938445397299688,0.06327372019888647,0.04510225924603137,0.0015455380324381634,0.421,0.118,0.5389999999999999,ec stage dist intervention,0.72,575.6956725616858,Prob Early-Stage EC Intervention,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,ec stage dist intervention,0.72,167.7839988871143,Prob Early-Stage EC Intervention,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.315026696355204,23.040138779349036,47.360113754373565,0.0,0.9615222537047986,0.0,0.0,4257.315063101549,8902.725150043012,0.0,0.0,0.006789517384453046,0.0029622162447326926,0.006789517384453046,0.0029622162447326926,0.0016402221332388663,0.1278,0.04,0.1678,ec stage dist intervention,0.72,184.7781866191447,Prob Early-Stage EC Intervention,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78683487218891,22.268096264889614,46.67898129770591,0.0,0.9496628970807018,0.0,0.0,8370.83573926156,13298.92035491455,0.019699110521807495,0.016561680234250423,0.018705599107502392,0.008752357537634866,0.03840470962930989,0.02531403777188529,0.0016228440892110108,0.37,0.12,0.49,ec stage dist intervention,0.98,375.9116019477588,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.126272566491195,22.553343032899228,46.211149174099376,0.0,0.8760799498300502,0.04749301336774374,0.0,13175.139954069595,23287.65641773944,0.04578904440471584,0.03802621636530136,0.018705599107502392,0.008752357537634866,0.06449464351221823,0.04677857390293623,0.0015446305014221303,0.37,0.12,0.49,ec stage dist intervention,0.98,584.1768085046474,Prob Early-Stage EC Intervention,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68807211805981,22.22742002187893,46.58313517714939,0.0,0.9438427875400934,0.0,0.0,8718.428679103075,13881.66074425341,0.021629527416283524,0.018187060641255325,0.0226230566325302,0.010587006328966678,0.04425258404881373,0.028774066970222,0.0016138904728619564,0.489,0.174,0.663,ec stage dist intervention,0.98,392.23754581149484,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53862615046677,22.335951338289803,45.632020039090655,0.0,0.8446470507106429,0.046187611344773005,0.0,15647.960726294685,28287.765833889393,0.07463765290096136,0.06120114727595315,0.0226230566325302,0.010587006328966678,0.09726070953349156,0.07178815360491983,0.0014938889298710231,0.489,0.174,0.663,ec stage dist intervention,0.98,700.5728338720853,Prob Early-Stage EC Intervention,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.664221918815585,22.217368682578478,46.55795960482744,0.0,0.9428745626783765,0.0,0.0,8824.882809956138,14052.573553499587,0.022612716695639447,0.019014190968566082,0.02261271669563944,0.010582445829010793,0.04522543339127889,0.029596636797576875,0.001612400427456817,0.421,0.118,0.5389999999999999,ec stage dist intervention,0.98,397.2064800309174,Prob Early-Stage EC Intervention,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13942440227267,22.55011073314392,46.23007538458162,0.0,0.8773780745668894,0.04744820130387981,0.0,12971.849877617213,22664.574745425827,0.04066100350324703,0.03416381384873168,0.02261271669563944,0.010582445829010793,0.06327372019888647,0.04474625967774248,0.0015455380324381634,0.421,0.118,0.5389999999999999,ec stage dist intervention,0.98,575.2455068236682,Prob Early-Stage EC Intervention,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,ec stage dist intervention,0.98,167.7839988871143,Prob Early-Stage EC Intervention,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.31599207648926,23.040443805310115,47.361463562663765,0.0,0.9615222537047986,0.0,0.0,4255.720862884473,8899.5085809044,0.0,0.0,0.006789517384453046,0.002885333418648625,0.006789517384453046,0.002885333418648625,0.0016402221332388663,0.1278,0.04,0.1678,ec stage dist intervention,0.98,184.70654900769142,Prob Early-Stage EC Intervention,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.784571103170514,22.267342731754354,46.675395000461144,0.0,0.949662897080702,0.0,0.0,8276.393497387095,13150.711725327708,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.37,0.12,0.49,surgical complications,0.01,371.68303362863946,Prob Complications,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.09313255406969,22.544340559200247,46.168959950303204,0.0,0.8942204167474171,0.02930062419248545,0.0,13016.30884516368,23003.350370683114,0.045840966662607174,0.038070759627969554,0.018705599107502396,0.008887985711154069,0.06454656577010957,0.04695874533912362,0.0015445000809478845,0.37,0.12,0.49,surgical complications,0.01,577.3648074106909,Prob Complications,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68527702242798,22.22646958421705,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8625.18824188301,13735.103865980516,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.663,surgical complications,0.01,388.05930061010366,Prob Complications,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.50480498190153,22.326585316445527,45.58911596435719,0.0,0.8621386010489092,0.028591950557864898,0.0,15497.522016993393,28018.803673164093,0.07474176334960338,0.06129065174315703,0.022623056632530204,0.01075058128058431,0.09736481998213359,0.07204123302374134,0.00149367058761283,0.489,0.174,0.663,surgical complications,0.01,694.1286272548843,Prob Complications,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66142940379222,22.216419122420547,46.55363832871804,0.0,0.9428745626783767,0.0,0.0,8731.728458184489,13906.151985773933,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.421,0.118,0.5389999999999999,surgical complications,0.01,393.03041638121294,Prob Complications,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.106078756321196,22.541035810087283,46.18749104392977,0.0,0.8955447830936177,0.029245407352872153,0.0,12812.783108210424,22379.26398449943,0.04069708892752641,0.034194752313750826,0.022612716695639447,0.010745869757923259,0.06330980562316585,0.04494062207167408,0.0015454345415878163,0.421,0.118,0.5389999999999999,surgical complications,0.01,568.4203341923004,Prob Complications,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,surgical complications,0.01,167.7839988871143,Prob Complications,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.31586192742533,23.0404522679383,47.36085618160198,0.0,0.9615222537047984,0.0,0.0,4182.98713500462,8747.17509930695,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,surgical complications,0.01,181.54969730457123,Prob Complications,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78405114392433,22.267008989700035,46.675395000461144,0.0,0.949662897080702,0.0,0.0,8442.015481368491,13408.745379843498,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.37,0.12,0.49,surgical complications,0.044,379.1266031856134,Prob Complications,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.14497890680749,22.55799711511708,46.2344305877443,0.0,0.8634540488733843,0.060155047409554796,0.0,13291.13527960442,23492.207077954285,0.045752911319570586,0.03799521837777152,0.018705599107502396,0.008887985711154069,0.06445851042707298,0.04688320408892559,0.0015447212619994243,0.37,0.12,0.49,surgical complications,0.044,589.1983766013278,Prob Complications,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.684759931920475,22.226137683496923,46.57880990767861,0.0,0.9438427875400937,0.0,0.0,8789.89645003505,13991.71388752809,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.663,surgical complications,0.044,395.4756591183009,Prob Complications,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.556910364159144,22.340526904506422,45.65454815319481,0.0,0.8324715119155701,0.05843560137478957,0.0,15759.24473859254,28483.025882470316,0.07456520166601761,0.061138860452041734,0.022623056632530204,0.01075058128058431,0.09718825829854782,0.07188944173262604,0.0014940408758711877,0.489,0.174,0.663,surgical complications,0.044,705.4106112158735,Prob Complications,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66091279069526,22.216087528132086,46.55363832871804,0.0,0.9428745626783765,0.0,0.0,8896.284597337502,14162.525088775947,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.421,0.118,0.5389999999999999,surgical complications,0.044,400.443353766598,Prob Complications,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.15737985424783,22.554484760251775,46.252384553735304,0.0,0.8647342866897533,0.06011710129595345,0.0,13089.126075464304,22871.191753707324,0.04063589138830934,0.03414228354099465,0.022612716695639447,0.010745869757923259,0.06324860808394879,0.044888153298917904,0.0015456100524900488,0.421,0.118,0.5389999999999999,surgical complications,0.044,580.3336327386,Prob Complications,Two-Stage Approach
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.40208187706,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335006,0.03316679567971181,0.15025528875739697,0.058381759730818446,0.0,0.1278,0.04,0.1678,surgical complications,0.044,167.7839988871143,Prob Complications,No Intervention
PMS2,"HSBO: 50, Survey: Never",42.315348209853205,23.040206913564823,47.36085618160198,0.0,0.9615222537047984,0.0,0.0,4307.545129092248,9007.971878289629,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,surgical complications,0.044,186.95774500862663,Prob Complications,Hyst-BSO: 50
