,gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
53,PMS2,4473.556,cost oophorectomy,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669006,8172.8856,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Cost Ooph,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,0.0,-3.637978807091713e-11,3.637978807091713e-11,16
55,MSH2,4473.556,cost oophorectomy,22.33480519376686,15054.164595817832,674.0226505319647,45.627694769619865,58341.27488425127,8172.8856,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33480519376686,16590.517991592373,742.8100602472418,45.627694769619865,Cost Ooph,72497.12820458187,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,14155.8533203306,8648.901938177543,5506.951382153056,16
54,MSH6,4473.556,cost oophorectomy,22.54896564681387,12354.961049476013,547.9169751283802,46.2257541084722,10597.401993102125,8172.8856,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54896564681387,13950.66599950455,618.6831900857392,46.2257541084722,Cost Ooph,15393.02354834815,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,4795.621555246025,2930.0148585426905,1865.6066967033348,16
52,MLH1,4473.556,cost oophorectomy,22.552392707151323,12558.494362923415,556.8586236502144,46.2075628768546,14669.547678834488,8172.8856,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552392707151323,14151.879021504992,627.5112004863884,46.2075628768546,Cost Ooph,20255.534400787088,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,5585.9867219526,3412.909860879139,2173.0768610734613,16
58,PMS2,1475.16672,cost init surveillance,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669006,2212.7500800000003,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Cost FY Surveillance,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,0.0,-3.637978807091713e-11,3.637978807091713e-11,17
57,MLH1,1475.16672,cost init surveillance,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,16842.62453990773,2212.7500800000003,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,Cost FY Surveillance,16842.62453990773,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,0.0,-2.1827872842550278e-10,2.1827872842550278e-10,17
56,MSH6,1475.16672,cost init surveillance,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,12463.008689805198,2212.7500800000003,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,Cost FY Surveillance,12463.008689805198,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.0,-2.6193447411060333e-10,2.6193447411060333e-10,17
59,MSH2,1475.16672,cost init surveillance,22.33480519376686,15651.841278733742,700.7825294622143,45.627694769619865,63848.22626640641,2212.7500800000003,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33480519376686,15651.841278733742,700.7825294622143,45.627694769619865,Cost FY Surveillance,63848.22626640641,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,0.0,2.0881998352706432e-09,-2.0881998352706432e-09,17
72,MSH6,1057.3568,cost surveillance,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,12463.008689805198,1586.03519999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,Cost Surveillance,12463.008689805198,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.0,-2.6193447411060333e-10,2.6193447411060333e-10,18
73,MSH2,1057.3568,cost surveillance,22.33480519376686,15651.841278733742,700.7825294622143,45.627694769619865,63848.22626640641,1586.03519999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33480519376686,15651.841278733742,700.7825294622143,45.627694769619865,Cost Surveillance,63848.22626640641,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,0.0,2.0881998352706432e-09,-2.0881998352706432e-09,18
74,PMS2,1057.3568,cost surveillance,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669006,1586.03519999999,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Cost Surveillance,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,0.0,-3.637978807091713e-11,3.637978807091713e-11,18
75,MLH1,1057.3568,cost surveillance,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,16842.62453990773,1586.03519999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,Cost Surveillance,16842.62453990773,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,0.0,-2.1827872842550278e-10,2.1827872842550278e-10,18
185,MSH6,0.015,U init hysterectomy,22.554179866333214,12975.726847285669,575.3136192132009,46.2257541084722,12270.720903092897,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54375142729452,12975.726847285669,575.5797516280049,46.2257541084722,DU Initial Hyst,12661.418891993624,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,390.69798890072707,198.41020218816448,192.2877867125626,19
188,PMS2,0.015,U init hysterectomy,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669006,0.035,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,DU Initial Hyst,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,0.0,-3.637978807091713e-11,3.637978807091713e-11,19
191,MLH1,0.015,U init hysterectomy,22.557644591334807,13178.357514181027,584.2080479999806,46.2075628768546,16538.12910503497,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54714082296783,13178.357514181027,584.4802060559617,46.2075628768546,DU Initial Hyst,17158.542860346046,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,620.4137553110777,315.918320438097,304.4954348729807,19
187,MSH2,0.015,U init hysterectomy,22.340024785374546,15651.841278733742,700.6187964921422,45.627694769619865,60918.47676558209,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.329585602159185,15651.841278733742,700.9463389781972,45.627694769619865,DU Initial Hyst,67074.0137229616,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6155.536957379503,3225.787456557271,2929.749500822232,19
190,MSH6,0.015,U init HSBO,22.55260487853941,12975.726847285669,575.3537969191798,46.2257541084722,12522.28115004414,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54532641508832,12975.726847285669,575.5395423595082,46.2257541084722,DU Initial Hyst-BSO,12404.294701859357,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,117.98644818478351,-58.71398794610286,-59.27246023868065,20
184,PMS2,0.015,U init HSBO,23.04417559983882,4256.433357214619,184.7075560925855,47.360856181601974,1934.2719780811035,0.035,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.036439587257465,4256.433357214619,184.7695839060586,47.360856181601974,DU Initial Hyst-BSO,2004.511840135181,Nat Hist,No Intervention,1968.765619566937,70.23986205407755,35.7462205682441,34.49364148583345,20
186,MSH2,0.015,U init HSBO,22.33830863718539,15651.841278733742,700.6726217704307,45.627694769619865,64874.04516190344,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.331301750348338,15651.841278733742,700.8924716397061,45.627694769619865,DU Initial Hyst-BSO,62854.34383758581,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,2019.7013243176334,-993.8824288185133,-1025.8188954991201,20
189,MLH1,0.015,U init HSBO,22.55602654872085,13178.357514181027,584.249955802981,46.2075628768546,16938.70819362958,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.548758865581775,13178.357514181027,584.4382652162889,46.2075628768546,DU Initial Hyst-BSO,16747.62479359187,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,191.08340003771082,-94.99974631607984,-96.08365372163098,20
80,MSH2,0.95,U hysterectomy,21.800285471702498,15651.841278733742,717.9649688097137,45.627694769619865,-70034.76745462032,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33480519376686,15651.841278733742,700.7825294622143,45.627694769619865,U Hysterectomy,63848.22626640641,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,133882.99372102672,2.0881998352706432e-09,133882.99372102466,21
81,MSH6,0.95,U hysterectomy,21.999056725963694,12975.726847285669,589.8310554366394,46.2257541084722,37857.38915287556,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,U Hysterectomy,12463.008689805198,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,25394.380463070367,-2.6193447411060333e-10,-25394.380463070105,21
82,PMS2,0.95,U hysterectomy,22.70036659851836,4256.433357214619,187.5050492573293,47.360856181601974,-3470.728390667329,1.0,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U Hysterectomy,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,5439.49401023423,-3.637978807091713e-11,5439.494010234266,21
83,MLH1,0.95,U hysterectomy,22.00213117476111,13178.357514181027,598.9582286146021,46.2075628768546,75012.7509066693,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,U Hysterectomy,16842.62453990773,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,58170.12636676157,-2.1827872842550278e-10,-58170.12636676135,21
86,MSH2,0.86,U HSBO,22.334153361055943,15651.841278733742,700.8029821280737,45.627694769619865,23589.75145128532,0.95,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33561998465552,15651.841278733742,700.7569653086189,45.627694769619865,U Early Menopause,-56340.27292287781,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,79930.02437416313,-120188.49918928213,40258.474815119,22
85,MSH6,0.86,U HSBO,22.54831441591599,12975.726847285669,575.4632744577394,46.2257541084722,8009.246532558853,0.95,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54977968543622,12975.726847285669,575.4258812411388,46.2257541084722,U Early Menopause,40875.31421939664,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,32866.06768683779,28412.305529591184,4453.762157246607,22
84,PMS2,0.86,U HSBO,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669006,0.95,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U Early Menopause,1968.7656195669006,Nat Hist,No Intervention,1968.765619566937,0.0,-3.637978807091713e-11,3.637978807091713e-11,22
87,MLH1,0.86,U HSBO,22.551737258172675,13178.357514181027,584.3610788523723,46.2075628768546,10187.027895455652,0.95,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55321201837462,13178.357514181027,584.3228673345649,46.2075628768546,U Early Menopause,91873.27326236913,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,81686.24536691347,75030.64872246118,6655.5966444522965,22
106,MSH2,0.73,U init EC local,22.33364664028615,15651.841278733742,700.8188824166513,45.627694769619865,63848.22626640641,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33550032585529,15651.841278733742,700.7607194997719,45.627694769619865,U FY Local EC,63848.22626640432,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,2.0881998352706432e-09,0.0,-2.0881998352706432e-09,23
108,PMS2,0.73,U init EC local,23.040037565726728,4256.433357214619,184.74072991731092,47.360856181601974,1946.8735853525898,0.89,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040469610241004,4256.433357214619,184.73726574230602,47.360856181601974,U FY Local EC,1982.1387682060852,Nat Hist,No Intervention,1968.765619566937,35.26518285349539,13.373148639148212,21.892034214347177,23
101,MLH1,0.73,U init EC local,22.55143495751306,13178.357514181027,584.3689121782749,46.2075628768546,16842.624539908153,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55296735693427,13178.357514181027,584.3292062465177,46.2075628768546,U FY Local EC,16842.62453990773,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,4.220055416226387e-10,-2.1827872842550278e-10,-2.0372681319713593e-10,23
110,MSH6,0.73,U init EC local,22.54780758525857,12975.726847285669,575.4762097477277,46.2257541084722,12463.00868980533,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.549660483747054,12975.726847285669,575.4289230491114,46.2257541084722,U FY Local EC,12463.00868980533,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.0,-1.291482476517558e-10,1.291482476517558e-10,23
109,PMS2,0.73,U init EC regional,23.04023920113913,4256.433357214619,184.7391131687633,47.360856181601974,1963.003391700624,0.89,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04034862899356,4256.433357214619,184.73823576863762,47.360856181601974,U FY Regional EC,1972.239222880315,Nat Hist,No Intervention,1968.765619566937,9.235831179691104,3.4736033133781348,5.762227866312969,24
102,MLH1,0.73,U init EC regional,22.55215323655475,13178.357514181027,584.350300210813,46.2075628768546,16842.62453990773,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552536389509253,13178.357514181027,584.3403724785118,46.2075628768546,U FY Regional EC,16842.624539908153,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,4.220055416226387e-10,2.0372681319713593e-10,2.1827872842550278e-10,24
107,MSH2,0.73,U init EC regional,22.334515479871264,15651.841278733742,700.7916197170157,45.627694769619865,63848.22626640432,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33497902210422,15651.841278733742,700.7770754225295,45.627694769619865,U FY Regional EC,63848.226266402235,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,2.0881998352706432e-09,-2.0881998352706432e-09,0.0,24
96,MSH6,0.73,U init EC regional,22.548676050033823,12975.726847285669,575.4540452172669,46.2257541084722,12463.008689805463,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.549139404881895,12975.726847285669,575.4422204013878,46.2257541084722,U FY Regional EC,12463.008689805463,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.0,3.637978807091713e-12,-3.637978807091713e-12,24
152,PMS2,0.49,U init EC distant,23.040279697246365,4256.433357214619,184.73878846719563,47.360856181601974,1966.3271468490389,0.69,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04033548984993,4256.433357214619,184.73834111876212,47.360856181601974,U FY Distant EC,1971.2101477698186,Nat Hist,No Intervention,1968.765619566937,4.88300092077975,2.4445282028816564,2.438472717898094,25
155,MSH2,0.49,U init EC distant,22.334688847781557,15651.841278733742,700.7861799824623,45.627694769619865,63848.226266402235,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.334921539752173,15651.841278733742,700.7788789799984,45.627694769619865,U FY Distant EC,63848.22626640014,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,2.0954757928848267e-09,-4.18367562815547e-09,2.0881998352706432e-09,25
161,MSH6,0.49,U init EC distant,22.54884934493427,12975.726847285669,575.4496226744599,46.2257541084722,12463.00868980573,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54908194869347,12975.726847285669,575.4436866569417,46.2257541084722,U FY Distant EC,12463.008689805198,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,5.329638952389359e-10,-2.6193447411060333e-10,-2.710294211283326e-10,25
166,MLH1,0.49,U init EC distant,22.5522965528482,13178.357514181027,584.3465867566687,46.2075628768546,16842.624539907523,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55248886145444,13178.357514181027,584.3416039417629,46.2075628768546,U FY Distant EC,16842.62453990773,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,2.0736479200422764e-10,-2.1827872842550278e-10,4.256435204297304e-10,25
100,MSH6,0.73,U EC local,22.52875649931991,12975.726847285669,575.9628520853946,46.2257541084722,12463.008689806262,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.561091135310217,12975.726847285669,575.137380078991,46.2257541084722,U Local EC,12463.008689806262,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.0,8.021743269637227e-10,-8.021743269637227e-10,26
104,MLH1,0.73,U EC local,22.53567890693527,13178.357514181027,584.7774796846894,46.2075628768546,16842.624539908782,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.56242098728093,13178.357514181027,584.084372931878,46.2075628768546,U Local EC,16842.62453990836,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,4.220055416226387e-10,4.1109160520136356e-10,-8.330971468240023e-10,26
111,PMS2,0.73,U EC local,23.035889916118325,4256.433357214619,184.77399278750545,47.360856181601974,1765.7059076435191,0.89,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.042958200006005,4256.433357214619,184.71731451621997,47.360856181601974,U Local EC,2114.681157893057,Nat Hist,No Intervention,1968.765619566937,348.9752502495378,145.91553832612,203.0597119234178,26
98,MSH2,0.73,U EC local,22.31458741602682,15651.841278733742,701.4174623498641,45.627694769619865,63848.22626639805,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.346935860410916,15651.841278733742,700.4021211902265,45.627694769619865,U Local EC,63848.22626639178,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6.271875463426113e-09,-1.2543750926852226e-08,6.271875463426113e-09,26
103,MSH2,0.73,U EC regional,22.332394811057743,15651.841278733742,700.8581664060422,45.627694769619865,63848.22626640432,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33625142339236,15651.841278733742,700.7371551316729,45.627694769619865,U Regional EC,63848.22626639805,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6.271875463426113e-09,-6.271875463426113e-09,0.0,27
99,MSH6,0.73,U EC regional,22.546556258184648,12975.726847285669,575.5081485038468,46.2257541084722,12463.008689806129,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55041127999137,12975.726847285669,575.4097646457927,46.2257541084722,U Regional EC,12463.008689806395,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,2.6557245291769505e-10,9.349605534225702e-10,-6.693881005048752e-10,27
97,MLH1,0.73,U EC regional,22.550400244743887,13178.357514181027,584.3957256258758,46.2075628768546,16842.624539907312,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55358818459579,13178.357514181027,584.3131215449747,46.2075628768546,U Regional EC,16842.624539907312,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,0.0,-6.366462912410498e-10,6.366462912410498e-10,27
105,PMS2,0.73,U EC regional,23.03973940541614,4256.433357214619,184.74312067149611,47.360856181601974,1931.9494735807168,0.89,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040648506427328,4256.433357214619,184.73583137329064,47.360856181601974,U Regional EC,1991.5366197194348,Nat Hist,No Intervention,1968.765619566937,59.587146138718026,22.77100015249789,36.816145986220135,27
158,PMS2,0.49,U EC distant,23.040249912767266,4256.433357214619,184.7390272818181,47.360856181601974,1963.9688002107684,0.69,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040365274329012,4256.433357214619,184.7381023059139,47.360856181601974,U Distant EC,1973.5859279034617,Nat Hist,No Intervention,1968.765619566937,9.617127692693202,4.820308336524704,4.796819356168498,28
156,MLH1,0.49,U EC distant,22.552196826175102,13178.357514181027,584.3491707595258,46.2075628768546,16842.624539907523,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552588588127545,13178.357514181027,584.3390200058261,46.2075628768546,U Distant EC,16842.624539907523,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,0.0,-4.256435204297304e-10,4.256435204297304e-10,28
154,MSH2,0.49,U EC distant,22.334568187488028,15651.841278733742,700.7899659104227,45.627694769619865,63848.226266393875,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.335042200045734,15651.841278733742,700.7750931718273,45.627694769619865,U Distant EC,63848.226266393875,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,0.0,-1.04482751339674e-08,1.04482751339674e-08,28
153,MSH6,0.49,U EC distant,22.548728731755173,12975.726847285669,575.4527007552346,46.2257541084722,12463.008689805863,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54920256187254,12975.726847285669,575.4406086725993,46.2257541084722,U Distant EC,12463.008689805996,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,1.3278622645884752e-10,5.366018740460277e-10,-4.0381564758718014e-10,28
129,MLH1,0.65,U init OC local,22.551905720038818,13178.357514181027,584.3567136976459,46.2075628768546,16854.360236645625,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552879694263808,13178.357514181027,584.3314775244803,46.2075628768546,U FY Local OC,16830.905174937663,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,23.45506170796216,-11.719364970285824,-11.735696737676335,29
125,MSH6,0.65,U init OC local,22.548529135624875,12975.726847285669,575.4577945745052,46.2257541084722,12466.968384958886,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.549402158002863,12975.726847285669,575.435515157573,46.2257541084722,U FY Local OC,12459.051509169904,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,7.916875788981997,-3.957180635556142,-3.959695153425855,29
123,MSH2,0.65,U init OC local,22.334020754272327,15651.841278733742,700.8071430998227,45.627694769619865,64124.72191759448,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.3355896332614,15651.841278733742,700.7579175534974,45.627694769619865,U FY Local OC,63574.10478910962,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,550.6171284848606,-274.121477294706,-276.4956511901546,29
121,PMS2,0.65,U init OC local,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1967.0731913049426,0.85,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U FY Local OC,1970.4609625959454,Nat Hist,No Intervention,1968.765619566937,3.387771291002764,1.695343029008427,1.692428261994337,29
130,MLH1,0.65,U init OC regional,22.551809638313753,13178.357514181027,584.3592033426903,46.2075628768546,16859.74180006505,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55297577598888,13178.357514181027,584.3289881156802,46.2075628768546,U FY Regional OC,16825.54200192188,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,34.19979814317048,-17.082537986068928,-17.117260157101555,30
122,MSH2,0.65,U init OC regional,22.33391197357901,15651.841278733742,700.8105564869177,45.627694769619865,64185.831819031126,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33569841395472,15651.841278733742,700.7545046791513,45.627694769619865,U FY Regional OC,63514.15361635082,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,671.6782026803048,-334.072650053502,-337.6055526268028,30
116,MSH6,0.65,U init OC regional,22.548419399396977,12975.726847285669,575.4605951507484,46.2257541084722,12470.849436014694,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54951189423075,12975.726847285669,575.4327148254363,46.2257541084722,U FY Regional OC,12455.177796762211,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,15.671639252483146,-7.8308930432485795,-7.840746209234567,30
118,PMS2,0.65,U init OC regional,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1966.3336685780139,0.85,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U FY Regional OC,1971.203593653134,Nat Hist,No Intervention,1968.765619566937,4.869925075120136,2.437974086197073,2.431950988923063,30
167,MSH2,0.49,U init OC distant,22.33243251237402,15651.841278733742,700.8569832265844,45.627694769619865,64752.480371456644,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33717787515971,15651.841278733742,700.7080915149776,45.627694769619865,U FY Distant OC,62968.87975058937,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,1783.600620867277,-879.3465158149556,-904.2541050523214,31
163,MLH1,0.49,U init OC distant,22.550844457781533,13178.357514181027,584.3842140303362,46.2075628768546,16888.095007473254,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.5539409565211,13178.357514181027,584.3039821548671,46.2075628768546,U FY Distant OC,16797.398269398695,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,90.69673807455911,-45.22627050925439,-45.470467565304716,31
160,MSH6,0.49,U init OC distant,22.547515619278684,12975.726847285669,575.48366154323,46.2257541084722,12483.791314313936,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55041567434905,12975.726847285669,575.4096525167591,46.2257541084722,U FY Distant OC,12442.29514681632,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,41.496167497616625,-20.71354298914048,-20.782624508476147,31
157,PMS2,0.49,U init OC distant,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1962.3287993467065,0.69,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U FY Distant OC,1975.2448068043457,Nat Hist,No Intervention,1968.765619566937,12.916007457639125,6.479187237408723,6.436820220230402,31
117,MSH2,0.65,U OC local,22.323052038269573,15651.841278733742,701.1514936174934,45.627694769619865,68025.30307008918,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.34655834926418,15651.841278733742,700.4139534197722,45.627694769619865,U Local OC,60154.456817787686,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,7870.846252301497,-3693.7694486166365,-4177.07680368486,32
131,MSH6,0.65,U OC local,22.542235171251203,12975.726847285669,575.6184667895757,46.2257541084722,12516.075686739148,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.555696122376514,12975.726847285669,575.2749450464985,46.2257541084722,U Local OC,12410.38979124137,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,105.68589549777789,-52.61889856408925,-53.06699693368864,32
127,MLH1,0.65,U OC local,22.54498438409209,13178.357514181027,584.5361118759422,46.2075628768546,17007.86410511232,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.559801030210547,13178.357514181027,584.1522049123338,46.2075628768546,U Local OC,16680.56484415889,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,327.29926095343035,-162.05969574905976,-165.2395652043706,32
